v1,speaker,domint,topic1,topic2,frame,gainloss,debate,hc_segtype,hc_funct,hc_meme,hc_memtyp,hc_memint,hc_interpt,hc_success,hc_intype,hc_visinter,hc_visuccess,hc_intmod,hc_modtype,hc_nonflu,hc_putdown,hc_attone,hc_fetone,hc_hrtone,hc_lookat2,hc_brush1,hc_nvdis1,hc_look,hc_eyebrow,hc_atface,hc_feface,hc_hrface,hc_saface,hc_neuface,hc_inapprop,hc_affgest,hc_defgest,hc_nvsub,hc_agentic,hc_commun,hc_waveoff,hc_nvtic1,hc_nvtic2,hc_nvtic3,hc_nvtic4,hc_nvtic5,hc_nvtic6,dt_segtype,dt_funct,dt_meme,dt_memtyp,dt_memint,dt_interpt,dt_success,dt_intype,dt_visinter,dt_visuccess,dt_intmod,dt_modtype,dt_nonflu,dt_putdown,dt_attone,dt_fetone,dt_hrtone,dt_lookat2,dt_brush1,dt_nvdis1,dt_lookat3,dt_eyebrow,dt_atface,dt_feface,dt_hrface,dt_saface,dt_neuface,dt_inapprop,dt_affgest,dt_defgest,dt_nvsub,dt_agentic,dt_commun,dt_waveoff,dt_nvtic1,dt_nvtic2,dt_nvtic3,dt_nvtic4,dt_nvtic5,dt_nvtic6,hc_blame,dt_blame,i,they,sixltr,hc_6ltr,hc_i,hc_they,hc_ithey_mean,hc_ithey,dt_6ltr,dt_i,dt_they,dt_ithey_mean,dt_ithey,tweet_vol,trump_vol,clinton_vol,mention_diff_vol,dt_interruptions,hc_interruptions,hc_angry,dt_angry,trump_vol_arf1,clinton_vol_arf1,DT_POPTOT,HC_POPTOT,hc_blame2,dt_blame2,hc_anger,dt_anger,DT_POPTOT10,HC_POPTOT10,HC_ATONE2,HC_AFACE2,HC_DGEST2,HC_NVDIS2,HC_INAPPRO2,HC_INTYPE2,HC_NONFLU2,HC_PUTD2,DT_ATONE2,DT_AFACE2,DT_DGEST2,DT_NVDIS2,DT_INAPPRO2,DT_INTYPE2,DT_NONFLU2,DT_PUTD2,HC_POP_VIS,DT_POP_VIS,HC_POP_TON,DT_POP_TON,HC_POP_VER,DT_POP_VER,HC_POP_VER2,DT_POP_VER2
439,2,2,34,,6,0,1,2,4,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,0,3.23,6.45,0,0,0,1.320899,-1.320899,6.45,0,3.23,2.101816,1.128183,10005,8133,2598,5535,0,0,0,2,-277.0172,-94.21972,4,2,0,0,0,0,4,2,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,3,0,1,0,0,0,0
440,0,2,34,16,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,5.88,0,14.71,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9899,8044,2562,5482,0,0,0,2,3.844505,-16.0976,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,3,0,1,0,1,0,1
441,0,1,16,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,-0.0299625,-0.0827715,3.85,0,23.08,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9248,7440,2448,4992,0,0,0,2,-531.4598,-107.5624,3,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0
442,3,1,38,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.0299625,-0.0827715,4,0,12,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9874,8057,2506,5551,0,0,0,2,795.441,74.23774,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0
443,3,1,,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,13.89,0,13.89,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9462,7650,2403,5247,0,0,0,2,-503.7226,-120.8674,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,4,0,1,0,0,0,0
444,2,1,,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,8,0,20,0,0,0,1.320899,-1.320899,20,8,0,2.101816,5.898183,8522,6795,2226,4569,0,0,0,2,-742.1053,-168.8958,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,3,0,1,0,1,0,1
445,2,1,34,16,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,7.41,0,25.93,0,0,0,1.320899,-1.320899,25.93,7.41,0,2.101816,5.308184,8112,6423,2124,4299,0,0,0,2,-154.9717,-83.12702,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,0,0,0,0
446,0,1,34,16,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,4.55,0,15.91,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8250,6655,2078,4577,0,0,0,2,325.0802,-47.0681,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0
447,2,2,34,16,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,10,0,7.5,0,0,0,1.320899,-1.320899,7.5,10,0,2.101816,7.898183,8613,6939,2139,4800,0,0,0,2,215.32,42.7394,4,1,0,0,0,1,5,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,1,0,0,0,1
448,2,2,34,16,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,0,3.23,19.35,0,0,0,1.320899,-1.320899,19.35,0,3.23,2.101816,1.128183,9519,7696,2321,5375,0,0,0,2,662.8276,140.7702,4,1,0,0,0,1,5,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,1,0,0,0,1
449,2,2,34,16,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,4,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,7.69,3.85,19.23,0,0,0,1.320899,-1.320899,19.23,7.69,3.85,2.101816,9.438184,9972,8130,2294,5836,0,0,0,2,244.0455,-88.75024,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,0,0,0,0
450,2,2,34,16,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,2.86,0,17.14,0,0,0,1.320899,-1.320899,17.14,2.86,0,2.101816,0.7581835,10133,8180,2435,5745,0,0,0,2,-51.35433,121.9418,4,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,0,0,0,1
451,2,2,34,16,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,5.88,0,14.71,0,0,0,1.320899,-1.320899,14.71,5.88,0,2.101816,3.778183,10571,8556,2495,6061,0,0,0,2,387.8474,17.2467,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,0,0,0,0
452,0,2,34,16,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,1.917228,6.67,0,17.78,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,10999,8889,2600,6289,0,0,0,2,294.3673,81.31163,4,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,1,0,0,0,0
453,2,2,34,16,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,10.53,0,10.53,0,0,0,1.320899,-1.320899,10.53,10.53,0,2.101816,8.428184,11025,8874,2713,6161,0,0,0,2,-33.15176,87.75157,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,0,0,0,0
454,2,,34,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,7.41,22.22,0,0,0,1.320899,-1.320899,22.22,0,7.41,2.101816,5.308184,11167,9039,2615,6424,0,0,0,2,238.3435,-118.7374,5,1,0,0,0,0,5,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,3,0,1,0,1,0,1
455,0,,34,38,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,15.62,0,18.75,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,11109,9102,2464,6638,0,0,0,2,109.2285,-128.7943,5,1,0,0,0,0,5,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,3,0,1,0,1,0,1
456,2,,34,38,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,6,0,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,7.41,0,18.52,0,0,0,1.320899,-1.320899,18.52,7.41,0,2.101816,5.308184,10602,8617,2386,6231,0,0,0,2,-413.1775,-45.52293,5,1,0,0,0,0,5,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,3,0,1,0,1,0,1
457,0,,34,38,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,0,0,28.57,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,10548,8519,2503,6016,0,0,0,2,96.77505,131.1477,5,1,0,0,0,0,5,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,3,0,1,0,1,0,1
458,1,,34,,6,,1,2,4,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,25,25,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,11101,8887,2743,6144,0,0,0,2,474.5596,214.177,3,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0
459,1,2,16,19,4,,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.0299625,-0.0827715,0,0,13.79,13.79,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,10811,8581,2711,5870,0,0,0,10,-316.2994,-78.84239,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
460,1,2,16,19,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.0299625,-0.0827715,0,5,15,15,0,5,1.320899,3.679101,0,0,0,2.101816,-2.101816,10437,8334,2575,5759,0,0,0,0,-115.2061,-127.3783,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
461,1,2,16,19,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,4.76,4.76,14.29,14.29,4.76,4.76,1.320899,8.199101,0,0,0,2.101816,-2.101816,11038,8696,2802,5894,0,0,0,0,484.5082,259.3267,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
462,1,2,16,19,5,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.0299625,-0.0827715,0,7.69,19.23,19.23,0,7.69,1.320899,6.369101,0,0,0,2.101816,-2.101816,12085,9434,3090,6344,0,0,0,0,717.8497,255.138,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
463,1,2,16,19,5,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,4.35,13.04,30.43,30.43,4.35,13.04,1.320899,16.0691,0,0,0,2.101816,-2.101816,12668,9758,3442,6316,0,0,0,0,217.2078,311.5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,1,2,16,19,5,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.0299625,-0.0827715,6.9,0,13.79,13.79,6.9,0,1.320899,5.579101,0,0,0,2.101816,-2.101816,13042,9982,3615,6367,0,0,0,0,222.747,134.4029,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
465,1,2,19,16,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.0299625,-0.0827715,4.55,4.55,22.73,22.73,4.55,4.55,1.320899,7.779101,0,0,0,2.101816,-2.101816,13445,10342,3664,6678,0,0,0,0,406.3467,59.15509,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
466,1,2,19,16,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.0299625,-0.0827715,0,0,28.57,28.57,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,13330,10176,3791,6385,0,0,0,0,-132.4469,173.9043,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
467,1,2,19,16,5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.0299625,-0.0827715,3.85,0,15.38,15.38,3.85,0,1.320899,2.529101,0,0,0,2.101816,-2.101816,12886,9960,3508,6452,0,0,0,0,-55.76197,-241.7205,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
468,1,2,16,19,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,3.45,10.34,17.24,17.24,3.45,10.34,1.320899,12.4691,0,0,0,2.101816,-2.101816,12919,9871,3616,6255,0,0,1,0,90.92374,224.8772,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
469,0,2,16,19,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.0299625,-0.0827715,0,0,14.81,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,12467,9527,3560,5967,0,0,2,0,-198.0836,-11.3686,1,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
470,0,2,16,19,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,1,1,2,0,0,0,,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,-0.0299625,-0.0827715,0,3.57,17.86,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,12174,9281,3468,5813,1,0,2,1,-55.29771,-24.37719,3,4,0,0,0,0,3,4,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,2,1,1,2,1,0,1,0
471,1,2,16,19,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,1,1,2,0,0,0,,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,-0.0299625,-0.0827715,0,0,21.43,21.43,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,12101,8891,3744,5147,1,0,2,1,-231.5903,347.8103,3,2,1,0,1,0,3,4,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,2,0,0,2,0
472,1,2,16,19,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.0299625,-0.0827715,0,0,23.08,23.08,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,11179,8314,3398,4916,0,0,2,0,-404.0497,-342.6204,1,2,0,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
473,0,2,16,19,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.0299625,-0.0827715,0,0,16.67,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,11024,8129,3379,4750,0,0,2,0,11.45069,94.34853,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
474,1,2,16,19,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,1,1,2,0,0,0,,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,4,20,20,0,4,1.320899,2.679101,0,0,0,2.101816,-2.101816,10926,8068,3374,4694,1,0,2,2,28.25351,47.91724,4,4,1,0,1,0,4,6,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,2,2,1,2,1,0,3,0
475,1,2,16,19,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9700375,-0.0827715,3.33,0,16.67,16.67,3.33,0,1.320899,2.009101,0,0,0,2.101816,-2.101816,11212,8323,3435,4888,0,0,2,0,293.9766,102.2517,0,2,1,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0
476,0,2,16,19,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-0.0299625,-0.0827715,4.88,0,17.07,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,10599,7855,3228,4627,0,0,2,0,-508.9116,-180.5762,1,4,0,0,0,0,1,4,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,1,0,1,0
477,2,2,16,19,6,0,1,1,3,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,3,0,0,0,,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,6.9,0,10.34,0,0,0,1.320899,-1.320899,10.34,6.9,0,2.101816,4.798183,10584,7734,3339,4395,0,1,2,2,-7.202751,183.3201,5,5,0,0,0,0,5,5,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,2,3,2,1,1,1,1,1
